"1000","3000","10000","30000","100000",1-level,2-level,3-level,4-level,5-level,6-level,7-level,8-level,9-level,10-level,11-level,12-level,13-level,14-level,15-level,16-level,17-level,18-level,19-level,20-level,benchmark,y
56801.2,56799.8,56800.5,56796.8,56795.2,56801,56798.5,56799,56799.5,56800,56799.5,56798.5,56796.75,56796.75,56797.75,56797.5,56797,56796.75,56796.75,56796.75,56797.25,56798.75,56799,56799.25,56797,56798.9,56777.6
56779,56778.2,56780.2,56776.8,56776.8,56774,56777,56777.75,56776.25,56776,56776.75,56777.5,56779,56779.25,56780.25,56781,56781.25,56780.5,56779.75,56779.25,56778,56780,56779.5,56780.5,56780.5,56777.6,56777.7
56777,56778.2,56777.8,56778.8,56776.8,56777.25,56778.25,56777.75,56778,56776.75,56778.5,56778.5,56778.5,56778,56778,56777.25,56779.5,56778.75,56779.5,56778.75,56780.25,56779.75,56780.25,56779.5,56780.75,56777.7,56780.3
56779,56779.5,56777.2,56778.5,56774.5,56779.25,56779.5,56783.25,56783.5,56783.25,56784.25,56784.75,56783.25,56783.5,56783,56782.75,56784.5,56784.5,56784.5,56784.5,56783,56783.25,56784,56783.25,56785.5,56780.3,56787.9
56790,56789.8,56789.5,56781.8,56779.5,56790,56790,56790.25,56790.5,56790,56789.75,56790,56785.75,56788.5,56789.25,56790,56790,56789.75,56789.5,56791,56791.5,56789.25,56788.75,56789,56790,56787.9,56799.6
56799.8,56799.8,56795.2,56794,56790.5,56799.75,56803.25,56803.25,56803.75,56804,56803.75,56805,56804.5,56804.5,56806,56805.75,56805,56804,56803.25,56802.25,56802.25,56801.5,56802.5,56803.25,56804,56799.6,56798.1
56798.2,56798.2,56795,56794,56790,56798.25,56802.75,56802.75,56802,56801.25,56799.75,56799.75,56802.75,56803.25,56802.5,56802,56802.5,56802.5,56803.25,56800.25,56800.5,56800,56800.5,56801,56801.5,56798.1,56793.6
56792.2,56794.5,56794,56792.5,56787,56792.25,56794,56793.5,56793.5,56795,56797.5,56798,56797.75,56796.75,56796.5,56797,56795.5,56795,56795,56796.25,56796.5,56797,56797.25,56797.25,56797.25,56793.6,56784.1
56779.5,56788,56788,56788.2,56784.2,56779.5,56787.25,56785,56783.75,56782,56781,56781,56782.25,56785.75,56786,56786,56785.5,56788.25,56787.5,56787.75,56789.5,56788.5,56786,56785.25,56785.5,56784.1,56786.8
56787.2,56789.5,56785.5,56785.5,56781.5,56787.25,56786.25,56785.75,56787,56788,56788.5,56788.5,56788.5,56789.25,56790.25,56790.25,56790.75,56788.75,56788.5,56787.5,56787.5,56788.25,56788.25,56789.75,56791.25,56786.8,56787
56789.2,56790.8,56785.8,56784.8,56782.8,56789.25,56789.75,56785.75,56786,56785,56786.5,56786.75,56787.5,56789.75,56789,56789.25,56788.5,56788.25,56787.25,56787,56787,56785.25,56786.75,56787.75,56788.25,56787,56784
56784.2,56785.8,56783.5,56783.8,56778.5,56784.25,56784.25,56784.5,56783.5,56784.5,56786,56785.75,56785.5,56785.5,56785.25,56785.5,56786,56786.5,56785.5,56786,56785.75,56785.75,56785.5,56786,56785.75,56784,56773.2
56771.8,56773,56768.8,56776.2,56776.8,56771.5,56770,56770.25,56770,56771.75,56772.75,56775.75,56775.75,56776.5,56776.5,56776.75,56776.5,56777.25,56777,56776.75,56778,56779,56778.25,56775.75,56775.75,56773.2,56763.9
56762,56761.8,56762.8,56764,56769.2,56762.25,56762.75,56763,56764.25,56762.5,56764.25,56764,56765.5,56767.25,56766.75,56767,56768.75,56768.75,56768.25,56766.5,56766.75,56767,56767.75,56767,56767.25,56763.9,56789.9
56791.8,56788,56786,56784.2,56778.8,56791.75,56791,56791.75,56791.25,56794,56796.75,56796.75,56796,56796,56798,56798.25,56798.75,56798.75,56799.75,56800.25,56801,56801.25,56801.25,56801.25,56802,56789.9,56781.9
56780.5,56785.8,56784.2,56782.5,56778.2,56780.25,56778.5,56783,56782.25,56781.25,56781.5,56781,56781.75,56782,56782.25,56782.25,56782.75,56783.25,56784,56785,56784.25,56783,56785,56784.5,56784.75,56781.9,56761.9
56761.2,56761.2,56762.5,56761.8,56771.8,56757.25,56758.75,56758.75,56760.25,56760.5,56761,56761,56761.75,56763.5,56763.25,56763,56763.25,56766.25,56766.25,56765.75,56766,56767.25,56766.5,56764.75,56767,56761.9,56746.7
56745.8,56745.8,56748,56748.5,56749,56745.5,56743.5,56745.25,56745.25,56745,56746.75,56745.75,56748.25,56748,56747.25,56747.5,56747.25,56747.25,56747.75,56745.75,56745,56745.25,56744.5,56746,56748,56746.7,56755.3
56755.8,56755.8,56755.2,56752.8,56757.2,56755.5,56755.5,56755.25,56755.75,56755.5,56754.75,56753.75,56755,56755.75,56757,56757,56756.75,56755.75,56756,56755.5,56756,56754.5,56754.5,56755.75,56754.5,56755.3,56749.6
56747.8,56750.8,56750.5,56750.8,56749.8,56747.5,56747.5,56748.5,56749.5,56750,56750,56749.5,56749.5,56750.5,56750.5,56751,56751.25,56750.75,56752,56751,56750.75,56752.75,56753,56752.25,56752,56749.6,56747.6
56747.8,56750.8,56746.5,56747.8,56747.8,56747.5,56743.5,56746.25,56746,56747,56747.5,56746.75,56746,56747.5,56747.25,56747,56746.75,56747.5,56747.5,56747.75,56748,56748.5,56748.5,56749.5,56749.25,56747.6,56733.6
56733,56733,56734.5,56734.5,56734.5,56733,56732.25,56733,56733.5,56733.25,56733.25,56733.25,56734.25,56734,56735.75,56736.25,56735.75,56735.5,56734.5,56734,56734,56735.25,56735,56736,56736,56733.6,56736.1
56736.5,56735.2,56734.5,56738.5,56734.8,56736.5,56735.5,56734.75,56734,56735,56735.25,56736.5,56737.5,56738.5,56739.25,56739.25,56740.25,56740.25,56739.25,56738.25,56736,56737,56736,56735.75,56735.75,56736.1,56736.3
56735.5,56735.5,56734.5,56738.5,56738.8,56735.5,56735,56734.75,56734.25,56734,56735.75,56737,56738.75,56738.5,56739,56740,56738.5,56738,56738,56735.5,56734.75,56734.75,56734.75,56734.75,56735,56736.3,56734.4
56734.8,56734.2,56734.5,56736.2,56732.5,56734.5,56734.25,56734,56733.5,56735,56734.5,56734,56734.5,56733.75,56732.5,56733.75,56735,56735,56734.5,56733.25,56733.5,56733,56732.25,56732.5,56732.5,56734.4,56726.4
56725.8,56725.8,56727.8,56725.5,56725,56725.5,56725.5,56725.25,56728.5,56728,56728.5,56727.75,56727.25,56727.25,56727,56726.5,56726.5,56726.5,56726.75,56729,56729.5,56728.25,56729.75,56729.25,56729.25,56726.4,56750.2
56749,56749,56745.5,56745.2,56737.5,56749,56754.75,56754.5,56753,56758.75,56757.75,56757,56756.5,56756,56754.75,56755.5,56755.5,56757,56755.75,56755.5,56755.75,56755.5,56755.75,56757.25,56757.75,56750.2,56726.6
56724.2,56724.2,56725.2,56731.8,56726.2,56724.25,56725.75,56727.25,56727.25,56727.75,56727.25,56727,56728,56728,56727.75,56728,56729.75,56729.75,56729.75,56729.5,56726,56726.75,56726.5,56726.75,56726.75,56726.6,56715.3
56714.2,56714,56717.2,56716.8,56712.8,56714.25,56714.75,56714.5,56718.5,56717.5,56717.25,56715.75,56715.75,56715.75,56715.75,56717,56717.5,56717.5,56717.25,56717.75,56718.25,56716.75,56715.75,56715.25,56715.25,56715.3,56699.9
56698.2,56701.5,56701.8,56702,56700.5,56698,56698,56699.5,56698.75,56698.25,56699.25,56699.25,56699.5,56699.75,56699.5,56701.75,56701.25,56701,56702,56702,56700.5,56700.5,56700.5,56701.75,56702.5,56699.9,56707.8
56707.8,56707.8,56708.5,56710.2,56706.2,56707.5,56706.5,56705.5,56705.75,56707.25,56707.75,56708.25,56708.25,56708.5,56708.25,56708,56708,56707,56707,56707.25,56707.25,56707.75,56709.5,56709.5,56709.5,56707.8,56689.9
56688.5,56691.5,56690.8,56692.2,56694.2,56684.25,56687,56686.5,56688,56688.25,56691,56691.25,56691.25,56692,56692,56692,56693.5,56691.5,56692.5,56692,56691.75,56692.25,56695.25,56694,56693,56689.9,56710.1
56711.8,56712,56708.5,56709.8,56709.2,56711.75,56711.5,56709,56708.5,56711,56710.75,56709.75,56708.5,56708,56707.5,56707.5,56706,56706.5,56707.25,56708.75,56709,56709,56709.25,56707.75,56707.75,56710.1,56741.9
56745.5,56745.5,56740.8,56740.8,56733.5,56745.25,56740.75,56741.5,56741.75,56740.75,56742.75,56742.25,56742.75,56743,56743.25,56743.25,56740.5,56740,56739.5,56740.5,56740.75,56739.75,56739.5,56740,56739.75,56741.9,56712.2
56710.8,56713,56712.2,56716,56713.8,56710.5,56708.25,56710,56711.75,56712.25,56711.75,56711.75,56710,56711.5,56712.75,56713.25,56713.25,56713.25,56713.5,56712.5,56712.25,56712.25,56712.25,56712.75,56712.75,56712.2,56706.8
56706.5,56706.5,56706.2,56708,56705.5,56706.25,56706.25,56705.75,56706,56706,56706.5,56706.75,56708.25,56710,56709.75,56708.75,56708.5,56708.75,56708.75,56708.75,56708.25,56707.75,56707.75,56707.25,56707.25,56706.8,56704.4
56703,56703,56705.5,56707.8,56704.8,56702.75,56702.25,56704,56705.5,56705,56704.75,56704.25,56704,56704.25,56705.25,56707,56706.25,56705.75,56705.75,56705,56705.75,56704.75,56705,56704.5,56705.75,56704.4,56735
56736.8,56739.8,56736.5,56737.2,56729.5,56736.5,56732.25,56734.25,56735,56734,56732,56732.5,56733,56733.25,56731.75,56734,56733.5,56733.5,56733.25,56733.25,56733.75,56734.75,56734.75,56735.25,56735.25,56735,56737.2
56738.8,56738.8,56737,56737.2,56732.5,56738.5,56735.75,56737.5,56737,56736.75,56736,56736.75,56737.5,56738,56738,56737.75,56737.75,56737.75,56737.5,56736,56737.5,56737.5,56738.25,56738.25,56738.5,56737.2,56742.3
56744.2,56743,56740,56738.2,56735.8,56744,56743,56743.5,56744.5,56744.5,56745.25,56744.75,56745,56744.75,56744.75,56745.25,56744.75,56744,56745.75,56745.25,56745.5,56744.5,56745.25,56746,56745.5,56742.3,56742.8
56744.8,56744.8,56740,56736.5,56735.2,56745.25,56746.75,56745.5,56745.5,56745.75,56745.25,56745.5,56745.5,56745,56744.25,56745,56743.25,56744.25,56744.75,56743.25,56742.75,56742,56743.5,56744.25,56744.25,56742.8,56748.4
56748.5,56748.5,56751.2,56747.8,56744.8,56748.5,56750.25,56748.5,56748.5,56750.25,56749.5,56747.5,56748,56748.25,56748.25,56749,56748.75,56748.75,56748.75,56748.5,56748.75,56750.25,56748.75,56748.25,56747,56748.4,56706.3
56707,56707,56702.2,56706.2,56707.2,56707,56706.75,56706.75,56702.25,56706.75,56706.5,56707,56706,56706,56706,56705.25,56704.75,56704.5,56705,56704.25,56704.25,56704.75,56704.5,56704.25,56704.5,56706.3,56703.9
56705.2,56701.5,56699.8,56703.5,56705.2,56705.5,56706.5,56706.25,56704.75,56702.25,56705,56705,56704.25,56704.25,56704.25,56705.25,56705.5,56705.25,56703.75,56704,56704.5,56704.5,56706.25,56704.75,56705,56703.9,56712.3
56714.2,56715.5,56711,56711.2,56709.5,56714.25,56714,56712.25,56711.75,56711.25,56710.75,56710.5,56710.5,56712.75,56710.5,56711,56710.75,56710.5,56712,56710.75,56711.75,56710.25,56709.25,56709.5,56709,56712.3,56701.5
56699.5,56701,56697,56701.8,56703.5,56699.5,56700.75,56700.75,56700.5,56705.5,56703.5,56703,56702.75,56703.5,56703.75,56704.5,56704.5,56703.75,56704,56703.25,56703.75,56703.75,56704.25,56705,56706.75,56701.5,56695.9
56693.8,56693.8,56689.5,56687.2,56701,56693.75,56699.25,56699.75,56698.5,56699,56700.75,56700.75,56700.25,56700,56700,56700,56700.25,56700,56699.75,56700,56699.25,56700,56700.25,56701,56700.75,56695.9,56701.9
56700,56703.8,56701,56702.5,56703.5,56699.75,56699.75,56702.5,56704.5,56703.25,56701.75,56701,56702.5,56701.75,56702,56702,56701.75,56703.25,56703,56704,56705.25,56705,56703.75,56705.5,56705,56701.9,56702
56703.5,56703.2,56699,56702,56703.5,56703.25,56702,56702.5,56700,56699.75,56701,56701,56702,56702.25,56702.25,56702.5,56702.75,56703.25,56703,56702,56702.25,56702.25,56701.75,56704.25,56704.25,56702,56689.7
56688,56687.5,56688.5,56691.2,56692.8,56691.25,56688.25,56689,56689.25,56689.25,56687.25,56687.75,56689.25,56691.25,56691,56689.75,56690.5,56690.5,56690,56688.75,56687.75,56689,56689.75,56690,56689.75,56689.7,56717.9
56719.5,56717.5,56714.8,56715.8,56721.2,56719.75,56719.75,56718.25,56718,56716,56717.25,56719.5,56716.75,56717,56715.75,56716.25,56717,56717.25,56717,56716.75,56716.25,56717,56716.75,56716.75,56718,56717.9,56731.1
56731.2,56730.2,56726.8,56731.5,56731,56731.25,56732.75,56734.5,56734,56732.5,56730.25,56730.25,56732.5,56731.5,56731,56729,56730,56730,56729.75,56728.25,56728.25,56729.5,56729.5,56727,56727.75,56731.1,56735.2
56734.2,56735,56733.2,56735.8,56737.5,56735,56735.25,56735.25,56736.5,56735.75,56735,56735.25,56735.25,56735.25,56735.75,56736,56733.75,56733.5,56734.25,56734.75,56735,56734,56735,56735,56734.25,56735.2,56734.6
56734.2,56735,56730.5,56735.5,56736.2,56735.25,56735.75,56735.25,56735.25,56736,56734,56734.25,56733.5,56734,56734.75,56734.75,56734.25,56732.25,56732.75,56732.75,56732.75,56732.5,56733,56733.25,56732.25,56734.6,56706.6
56707.2,56708.2,56705.8,56704,56704,56707.25,56707.25,56706,56706.5,56706.25,56708,56708,56708.5,56709.5,56711,56709.5,56710,56711.5,56710.75,56711,56710.75,56711.25,56710.75,56711,56710.5,56706.6,56725.4
56726,56727.5,56722.5,56723.8,56726.5,56725.75,56725.75,56726.25,56726.25,56725.5,56723.75,56725,56725,56725.25,56726,56723.75,56723.75,56722,56722.5,56721.75,56725,56725,56725.75,56725.75,56725,56725.4,56724.6
56723.5,56727.5,56723.2,56723.2,56721.2,56723.5,56726.25,56727,56723.75,56724,56726.25,56726.5,56726.25,56726.25,56725.5,56723,56723,56723.75,56723,56724.25,56724.25,56724.75,56725,56723,56723.25,56724.6,56733.8
56738,56735.2,56728.8,56730,56733.8,56737.75,56735,56733.75,56735.5,56735.5,56735.25,56733.25,56732.25,56731.5,56731.5,56733.25,56732.75,56732.75,56733.25,56731.25,56731,56731,56731,56731.25,56731,56733.8,56744.7
56746.8,56746.8,56741.8,56744.8,56746.8,56746.5,56745.75,56743.25,56744.25,56744.25,56744,56743.5,56743.75,56743,56744,56744,56744,56743.25,56743,56742.75,56742.75,56743,56743.5,56743.25,56743.25,56744.7,56729.1
56731.2,56730.2,56727.2,56726.2,56726.2,56731.25,56730.5,56730.5,56729.25,56728.5,56728.25,56728.75,56731.5,56730.25,56730.5,56729,56729,56730,56730.75,56731.25,56730,56730.5,56731,56730.25,56730.25,56729.1,56702.9
56702.2,56702.2,56702.2,56699.2,56694.5,56702.25,56704.25,56704.25,56704,56705,56704.75,56709,56707.25,56708.25,56708.25,56708,56707.5,56708.5,56707.75,56707.75,56708.5,56708,56706.5,56710.25,56708.25,56702.9,56710.3
56710.2,56707.5,56709.5,56709.2,56714,56710.25,56708.25,56709.75,56709.75,56709,56709,56711.5,56710.75,56711.75,56711.75,56711,56712.25,56713,56713,56713.75,56714.5,56717.25,56718.25,56719,56718,56710.3,56714
56713.8,56713.8,56710.2,56714,56714,56713.75,56714.75,56715,56713,56715,56714,56714,56716,56716,56716.75,56716.25,56714.75,56714.75,56715.5,56715.5,56716,56714,56715,56713.75,56714,56714,56735.9
56738.5,56738.5,56732,56735,56737.2,56738.25,56738.25,56734,56735.5,56734.75,56735,56735.5,56734.75,56735.25,56735,56734.5,56734.75,56736,56735,56735.25,56735.5,56736.25,56735.75,56736,56736.25,56735.9,56718.5
56717.8,56717.2,56716,56722.8,56718.8,56717.75,56717.75,56716.75,56720.5,56720.5,56719.5,56718,56718.75,56719.5,56719.25,56718,56719.25,56717,56716.25,56716.25,56716,56716.25,56716.25,56715.25,56713,56718.5,56714.2
56716.5,56710.8,56713.2,56716,56711.8,56716.25,56711.25,56713.25,56713,56714.25,56714.25,56715,56715.25,56714.5,56714,56714.75,56716,56715.25,56715.75,56715.25,56715.25,56718,56718,56716.25,56715.5,56714.2,56683.3
56682.5,56682.5,56683.5,56684,56681,56682.5,56683.5,56684,56684.25,56684.25,56684,56683.5,56682.75,56685.25,56686.5,56686.75,56687.25,56686.75,56686.75,56686.25,56686.25,56687.25,56688.75,56688.25,56691.25,56683.3,56684.6
56686.8,56686.5,56682,56685,56684.5,56686.75,56686.75,56685.75,56683.25,56683,56683.25,56683,56683,56682.25,56682.25,56684.75,56684.25,56685.25,56685.25,56685.25,56684.25,56685.25,56685.5,56685.25,56684.5,56684.6,56669.9
56666.8,56666.8,56667,56675,56673.2,56666.75,56665.75,56670.75,56671,56671.5,56670.75,56670.25,56669.75,56670.5,56670,56670.25,56670.75,56670.25,56670.5,56669.5,56668,56666,56666,56667.75,56666,56669.9,56678.6
56682,56681.2,56674.8,56676.5,56682.2,56681.75,56681.25,56677.5,56676.5,56675.75,56676.5,56677,56676,56676.75,56676.5,56678.25,56679.25,56679,56679,56678.75,56678.5,56677.5,56677.5,56679,56679,56678.6,56710.2
56712,56712,56706.5,56708.8,56712,56711.75,56711.75,56710.5,56710.25,56709,56709.25,56709.25,56710.25,56709.75,56709.5,56709.75,56710.5,56711.75,56712.25,56712.5,56712.25,56712.25,56712.75,56711,56712.5,56710.2,56718.6
56720.5,56720.5,56719.5,56719,56716,56720.5,56719.5,56717,56716.5,56718,56718.5,56718.5,56718.25,56716.5,56716.5,56716.75,56716.5,56714.5,56714.25,56714.25,56714.25,56714,56713.5,56714.25,56714,56718.6,56707.7
56704.5,56704.5,56710,56710,56707.8,56704.5,56710,56708.75,56708.25,56710,56708.25,56708,56708.25,56708.5,56709,56709.5,56708.25,56708.25,56708.25,56707,56707,56705.5,56703.75,56704.25,56704.25,56707.7,56701.9
56702,56702,56698.5,56699.2,56703.8,56702,56702.75,56703,56702.75,56702.25,56702.25,56702.25,56703.5,56703.75,56703.25,56703.25,56706.25,56706.75,56707.25,56707,56708,56708.25,56708.5,56708.5,56709,56701.9,56714.3
56715.8,56714.2,56713.8,56713.2,56715.2,56715.5,56714.25,56714.75,56714,56713.75,56712.5,56713,56714,56713.5,56712.75,56712.75,56714.25,56714.25,56714.25,56713.5,56712.75,56713.5,56714,56713.5,56713.25,56714.3,56694.4
56698.5,56692.5,56694.2,56696,56692.2,56698.25,56695.25,56694.25,56694.5,56694,56692.75,56692,56690.75,56691.75,56692.5,56692.5,56692.5,56692.75,56691.5,56692.25,56692.25,56691.75,56691.5,56690.75,56693,56694.4,56694.5
56690.2,56698.2,56695,56695.5,56693.5,56690.5,56694,56697.5,56695,56694.75,56695,56695,56694.5,56694.25,56694,56694.25,56694.5,56694.5,56695,56694.75,56695,56695,56695.75,56694.75,56694.75,56694.5,56709
56709.5,56709.5,56708.5,56711.8,56710.2,56709.25,56708.75,56708.5,56707,56707.75,56707,56707.25,56707.25,56707.5,56707.25,56706.5,56706.5,56706.5,56706.5,56707.5,56707.5,56706.5,56706.5,56706.75,56704.75,56709,56707.2
56712,56708.8,56703.8,56706.8,56710.5,56711.75,56708.75,56707.25,56704,56704,56704.5,56703.75,56703.5,56703.5,56704,56705.5,56705.25,56704.5,56704.5,56705,56705.75,56704,56704,56704,56703.25,56707.2,56703.1
56700.5,56699.5,56702,56701.8,56703,56706,56702.25,56703,56703.5,56703.75,56705.5,56706,56705.75,56705.5,56706.5,56706.25,56706.25,56706,56707.75,56707.5,56707.5,56707.75,56707.5,56706.25,56706,56703.1,56707.7
56708.5,56706.2,56702.2,56706.5,56709.5,56708.75,56711.25,56712,56711,56707.25,56707.25,56707.5,56707.25,56708.25,56708.25,56706.25,56706.25,56705.75,56706.5,56707,56707.25,56707.25,56707.25,56707.25,56707.75,56707.7,56734.5
56738.5,56738.5,56730.5,56733.2,56732.2,56738,56737.5,56732.5,56733.25,56733.75,56735.25,56734,56734,56734,56734,56732.5,56731.5,56731.5,56732.5,56732,56728,56726,56725.75,56724.75,56724.5,56734.5,56763
56764.2,56764.2,56760.2,56762,56762.5,56764,56764,56760.5,56764.25,56762.25,56765,56765,56765,56764.5,56763.75,56764.25,56763.75,56763.75,56764,56764,56762.25,56762.25,56763,56763.25,56760.5,56763,56763.5
56765,56765,56762.5,56762,56762.5,56765,56765.75,56762.5,56762,56762,56762.25,56764.75,56764.5,56764.25,56763.5,56763.5,56763,56763,56763,56763,56763.25,56761.75,56761.5,56761,56761.5,56763.5,56753.3
56755,56750.5,56755,56753.2,56754.5,56755,56751,56751.25,56752.5,56752.5,56753.25,56753.25,56753,56753,56753.25,56752.75,56751,56753,56754,56753,56753.5,56751.5,56752.25,56752.25,56751.75,56753.3,56744.9
56749.2,56746.5,56744.5,56743.8,56745.2,56749,56746,56743.75,56744.5,56741.5,56741.75,56742,56743.25,56743.25,56743.5,56743.25,56742.25,56742.5,56742.5,56741.5,56741.75,56742.5,56743,56744,56745.75,56744.9,56769.4
56771,56771,56771.2,56767,56768.2,56771,56771.75,56771.5,56770.5,56768,56767.25,56767.5,56767,56767.25,56768,56767,56767.5,56767.5,56766.5,56766.75,56767,56766,56765.5,56765.25,56765,56769.4,56769.6
56771.5,56771.5,56770.5,56767.5,56766.5,56771.5,56771.5,56770.5,56769.75,56768.25,56768,56769,56769,56768.75,56767.5,56768.25,56768.25,56767.5,56767.5,56767.5,56766.75,56767,56767,56766.5,56766.5,56769.6,56765.8
56769.2,56766.8,56765.8,56766,56763.8,56769,56766.25,56765,56763.75,56764,56763.75,56763.75,56763.5,56764.5,56764.5,56764.5,56764,56764.25,56764.25,56764.25,56764.5,56764.5,56764.25,56762.75,56760.25,56765.8,56759.9
56763.8,56759.5,56758.5,56755.8,56754.2,56763.5,56760.75,56760,56760.5,56759.25,56762,56762.25,56762.25,56761.75,56762.5,56762,56761.5,56761.5,56761.25,56760.5,56760.25,56760.75,56759.5,56759,56757.5,56759.9,56715.6
56715.2,56716,56716.2,56717.8,56712,56717.5,56715.25,56714.75,56714.75,56715.25,56714.25,56716,56714.75,56715,56716.5,56716.5,56715.25,56717.75,56717.5,56717.75,56718,56717.25,56714.5,56718,56716.75,56715.6,56719.9
56719.8,56723,56718,56717.8,56721.2,56719.75,56721.25,56721.75,56718.75,56718.75,56719,56719.25,56719,56719.25,56719.25,56719.25,56718.5,56717.5,56718.25,56719.25,56719,56719,56720.75,56720.75,56720.75,56719.9,56739.5
56740.5,56740.5,56738.2,56739.5,56737.2,56740.5,56741.25,56740.25,56739.25,56738.5,56738.5,56739,56739.5,56740.75,56740,56740,56740.75,56742.25,56742.25,56742.25,56740.5,56741.25,56741.25,56740.75,56740.25,56739.5,56762.5
56766,56764,56761.5,56764,56762,56765.75,56764,56762.5,56763,56760.25,56759.25,56759.25,56760,56760,56759.25,56758.25,56758,56758,56757.25,56757.5,56757.75,56757.5,56760.5,56761,56761,56762.5,56770.6
56773,56773,56768.8,56768,56769.5,56773,56772.5,56770.75,56769,56769.25,56770.25,56770.25,56770.25,56770.25,56771.5,56771.5,56771.25,56771,56770,56769.75,56771,56771,56771.75,56771.5,56771.75,56770.6,56762.3
56759.8,56759.8,56764.5,56765.8,56761.8,56764.25,56761,56760.75,56761.5,56762,56762,56761.75,56762.25,56763,56763,56763,56763.75,56763.75,56762.75,56763,56762.5,56764,56763.75,56764.25,56763.5,56762.3,56735.1
56734.5,56734.5,56734.8,56735.5,56736.8,56739,56734.5,56734.5,56734,56732,56731.75,56734.5,56734.5,56734.75,56735.5,56735,56735.5,56736.25,56734.5,56735,56735,56734.75,56734.75,56735.5,56734.25,56735.1,56711.6
56712.8,56710.2,56712.8,56710.8,56710.5,56712.5,56709.5,56711,56711.25,56711,56711,56711.25,56712.5,56712.75,56713,56712.75,56712.5,56714.25,56714.5,56714.5,56714.5,56715.5,56714,56713.25,56714.75,56711.6,56711.4
